Date,Open,High,Low,Close,Adj Close,Volume
25/11/2020,150.270004,150.270004,147.240005,149.089996,149.089996,9552000
27/11/2020,149,150.350006,146.529999,147.130005,147.130005,5306400
30/11/2020,147.059998,148.690002,146.289993,148.009995,148.009995,9710100
01/12/2020,149.570007,151.399994,149,149.440002,149.440002,8825500
02/12/2020,149.490005,154.009995,148.339996,153.610001,153.610001,10601900
03/12/2020,153.449997,154.440002,152.130005,153.240005,153.240005,9063200
04/12/2020,153.690002,154.679993,152.809998,154.139999,154.139999,6033300
07/12/2020,153.179993,153.880005,152.259995,153.679993,153.679993,6815500
08/12/2020,152.419998,154.880005,152.25,153.720001,153.720001,7900600
09/12/2020,156.289993,157.460007,153.889999,154.429993,154.429993,10804300
10/12/2020,153.320007,155.339996,152.5,154.690002,154.690002,8993200
11/12/2020,169.679993,179.449997,165.330002,175.720001,175.720001,87410700
14/12/2020,173.800003,177.300003,168.809998,169.300003,169.300003,30939400
15/12/2020,170.490005,174.470001,167.820007,173.940002,173.940002,18802600
16/12/2020,173.990005,174.850006,171.619995,173.119995,173.119995,11105800
17/12/2020,173.820007,174.839996,171.960007,173.550003,173.550003,9004600
18/12/2020,173.600006,175.839996,172.279999,172.889999,172.889999,21172100
21/12/2020,170.089996,171.940002,168.190002,170.690002,170.690002,11424200
22/12/2020,170,171.449997,169.160004,170.449997,170.449997,6419200
23/12/2020,172.960007,175.949997,172.300003,173.550003,173.550003,9994000
24/12/2020,173.990005,174.580002,172.380005,173.729996,173.729996,2721000
28/12/2020,175.75,179.919998,175.050003,178.860001,178.860001,13145400
29/12/2020,180.009995,180.199997,176.220001,177.300003,177.300003,6875400
30/12/2020,178.5,183.399994,178.369995,181.169998,181.169998,11680400
31/12/2020,181.220001,183.399994,180.270004,181.179993,181.179993,7073500
04/01/2021,182.259995,182.589996,174.729996,177.679993,177.679993,13426600
05/01/2021,176.199997,180.339996,176.199997,178.440002,178.440002,7771800
06/01/2021,178.320007,181.610001,177.279999,179.119995,179.119995,7517800
07/01/2021,179.5,179.949997,177.580002,178.580002,178.580002,7300800
08/01/2021,178.809998,180.020004,176.600006,178.690002,178.690002,7894500
11/01/2021,177.75,181.259995,177.350006,179.089996,179.089996,6461300
12/01/2021,177.300003,178.320007,174.860001,175.990005,175.990005,8349800
13/01/2021,174.399994,177.729996,173.740005,176.119995,176.119995,6839500
14/01/2021,177.009995,178.350006,173.399994,173.429993,173.429993,8951200
15/01/2021,172.949997,174.190002,170.169998,171.440002,171.440002,12232500
19/01/2021,172.100006,173.710007,171.440002,172.259995,172.259995,7834700
20/01/2021,175.220001,177.880005,173,173.639999,173.639999,9809200
21/01/2021,173.240005,175,171.020004,171.279999,171.279999,8416400
22/01/2021,174,175.25,171.889999,172.779999,172.779999,9517200
25/01/2021,171.889999,173.110001,168.770004,171.889999,171.889999,7833700
26/01/2021,173,173.350006,169.050003,169.559998,169.559998,7523200
27/01/2021,165.009995,166.339996,160.520004,163.029999,163.029999,18239200
28/01/2021,166.169998,172.880005,165.949997,171.880005,171.880005,14449100
29/01/2021,168.800003,169.809998,165.789993,168.169998,168.169998,12848800
01/02/2021,170.839996,171.729996,168.029999,170.970001,170.970001,8140400
02/02/2021,173.770004,179.759995,172.800003,176.960007,176.960007,12215200
03/02/2021,177,178.429993,175.759995,176.429993,176.429993,5508600
04/02/2021,177.589996,181.380005,176.490005,180.229996,180.229996,9035400
05/02/2021,181.710007,182.320007,179.330002,181.160004,181.160004,6640500
08/02/2021,183.850006,190.639999,183.300003,190,190,16085700
09/02/2021,188.169998,189.25,186.039993,188.210007,188.210007,11270800
10/02/2021,189.979996,190.699997,185.809998,189.630005,189.630005,11464600
11/02/2021,189.179993,191.25,188.070007,190.910004,190.910004,17507900
12/02/2021,193,193.850006,186.559998,187.669998,187.669998,27233800
16/02/2021,187.300003,188.440002,184.860001,186.350006,186.350006,11630700
17/02/2021,185.360001,187.630005,182.160004,186.440002,186.440002,11391800
18/02/2021,184.789993,186.399994,182.839996,183,183,12380900
19/02/2021,184.270004,184.779999,182.789993,183.649994,183.649994,8834500
22/02/2021,181.740005,194.020004,181.529999,191.759995,191.759995,18799600
23/02/2021,193.589996,198.940002,188.660004,197.089996,197.089996,23191400
24/02/2021,197.580002,200.600006,195.330002,197.509995,197.509995,16205900
25/02/2021,197.729996,197.960007,190.380005,190.979996,190.979996,12712000
26/02/2021,190.070007,191.610001,185.449997,189.039993,189.039993,15844000
01/03/2021,193.229996,196.899994,191.389999,194.979996,194.979996,10709900
02/03/2021,196.100006,197.960007,193.490005,193.940002,193.940002,8371400
03/03/2021,194.630005,196.809998,192.210007,192.259995,192.259995,8750300
04/03/2021,189.899994,192.479996,184.119995,188.029999,188.029999,12542600
05/03/2021,189.149994,190.570007,183.339996,189.990005,189.990005,10266400
08/03/2021,197.309998,203.020004,193.789993,201.910004,201.910004,25093200
09/03/2021,200.190002,201.699997,194.369995,194.509995,194.509995,23331000
10/03/2021,197.309998,198.800003,194.679993,195.059998,195.059998,13662100
11/03/2021,197.380005,199.050003,195.399994,196.75,196.75,11933900
12/03/2021,196.529999,198.410004,195.179993,197.160004,197.160004,13249100
15/03/2021,198.539993,198.539993,194.809998,196.759995,196.759995,10311400
16/03/2021,196.100006,196.589996,192.880005,194.240005,194.240005,9680700
17/03/2021,193.440002,196.190002,191.779999,195.240005,195.240005,14418700
18/03/2021,194.949997,195.080002,191.740005,192.279999,192.279999,9644500
19/03/2021,190.919998,194,189.759995,191.139999,191.139999,28354600
22/03/2021,193.259995,196.330002,192,192.860001,192.860001,8838500
23/03/2021,191.589996,192.339996,187.970001,188.729996,188.729996,10701200
24/03/2021,190.059998,190.5,184.639999,184.720001,184.720001,13549100
25/03/2021,181.850006,187.710007,181.009995,186.910004,186.910004,9609200
26/03/2021,188.830002,188.979996,182.570007,185.919998,185.919998,10196100
29/03/2021,185.240005,185.940002,183.149994,184.850006,184.850006,7544700
30/03/2021,183.830002,186.320007,183.559998,185.529999,185.529999,5929700
31/03/2021,185.830002,186.899994,184.419998,184.520004,184.520004,8478000
01/04/2021,186.429993,189.100006,185.589996,188.970001,188.970001,7749400
05/04/2021,191.470001,191.669998,188.089996,188.5,188.5,7405300
06/04/2021,188.5,191.279999,187.869995,189.729996,189.729996,7926200
07/04/2021,189.800003,190.330002,186.949997,187.559998,187.559998,6238700
08/04/2021,187.199997,188.050003,185.630005,187.320007,187.320007,7763000
09/04/2021,188.169998,188.220001,186.149994,187.889999,187.889999,6089300
12/04/2021,187.75,187.850006,185.479996,186.490005,186.490005,6662500
13/04/2021,185.589996,186.440002,184.600006,185.490005,185.490005,6826500
14/04/2021,185.970001,190.399994,185.710007,187.460007,187.460007,9089900
15/04/2021,188.089996,188.899994,185.699997,185.929993,185.929993,7262500
16/04/2021,187.570007,189.470001,186.199997,187.259995,187.259995,9453500
19/04/2021,187.509995,190.330002,185.649994,187.429993,187.429993,7625800
20/04/2021,187.289993,188.080002,181.820007,182.789993,182.789993,10765800
21/04/2021,181.289993,183.380005,178.860001,183.110001,183.110001,8400200
22/04/2021,184.220001,184.880005,181.259995,182.759995,182.759995,7378300
23/04/2021,182.350006,183.899994,181.960007,183.020004,183.020004,6075500
26/04/2021,183.960007,185.600006,183.259995,184.270004,184.270004,6178300
27/04/2021,184.990005,185.809998,184.149994,184.639999,184.639999,4870000
28/04/2021,184.789993,184.789993,182.820007,183.389999,183.389999,5199300
29/04/2021,184.800003,185.550003,182.75,185.330002,185.330002,5958300
30/04/2021,184.289993,186.320007,183.539993,186.020004,186.020004,7866300
03/05/2021,187.690002,189.220001,185.25,185.509995,185.509995,7542800
04/05/2021,184.869995,185.630005,182.309998,184.25,184.25,7069300
05/05/2021,185.009995,185.009995,181.360001,181.509995,181.509995,5901700
06/05/2021,182.779999,182.990005,179.809998,181.789993,181.789993,6944900
07/05/2021,182,185.119995,181.509995,184.839996,184.839996,6888400
10/05/2021,185.699997,186.970001,184.029999,184.300003,184.300003,8260300
11/05/2021,181.800003,182.25,178.429993,181.669998,181.669998,10865600
12/05/2021,180.699997,182.460007,177.580002,177.850006,177.850006,8988100
13/05/2021,178.369995,180.75,175.800003,178.339996,178.339996,12332200
14/05/2021,172.929993,174.910004,168.779999,173.699997,173.699997,33149400
17/05/2021,172.699997,172.990005,168.570007,170.080002,170.080002,17771600
18/05/2021,170.259995,171.259995,169.449997,169.679993,169.679993,10401000
19/05/2021,167.710007,169.399994,167.100006,169.270004,169.270004,9251000
20/05/2021,169.210007,171.899994,168.979996,171.360001,171.360001,7400700
21/05/2021,172.220001,173.119995,171.520004,172.399994,172.399994,8105700
24/05/2021,172.449997,175.110001,171.75,174.309998,174.309998,7346700
25/05/2021,175.600006,177.449997,175.399994,176.169998,176.169998,8089700
26/05/2021,176.619995,177.899994,176.199997,176.470001,176.470001,8086200
27/05/2021,177.199997,179.589996,176.789993,179.039993,179.039993,13567800
28/05/2021,179.509995,180.139999,178.080002,178.649994,178.649994,7124800
01/06/2021,180.179993,181.009995,178.740005,178.839996,178.839996,7475600
02/06/2021,179.039993,179.100006,176.929993,177,177,7851700
03/06/2021,176.270004,176.970001,175.419998,176.240005,176.240005,5583900
04/06/2021,175.929993,177.520004,175.610001,177.179993,177.179993,6343400
07/06/2021,177.970001,178.070007,176.399994,176.990005,176.990005,5178100
08/06/2021,175.970001,177.119995,175.190002,176.330002,176.330002,5356200
09/06/2021,176.309998,177.330002,175.880005,176.039993,176.039993,5082400
10/06/2021,176.440002,177.610001,175.550003,176.570007,176.570007,5253000
11/06/2021,177.449997,178.490005,176.809998,177.380005,177.380005,5476300
14/06/2021,177.649994,178.869995,176.899994,178.179993,178.179993,10170000
15/06/2021,178.179993,178.699997,175.619995,175.860001,175.860001,7895000
16/06/2021,176.009995,176.259995,173.550003,174.660004,174.660004,8336000
17/06/2021,174.589996,176.259995,173.839996,174.649994,174.649994,8906000
18/06/2021,173.139999,173.860001,172.119995,172.419998,172.419998,12357500
21/06/2021,172.130005,174.259995,171.309998,173.970001,173.970001,9196900
22/06/2021,174.369995,174.699997,172.350006,173.5,173.5,8097100
23/06/2021,173.619995,175.449997,172.940002,175.330002,175.330002,9174200
24/06/2021,176.130005,178.240005,175.779999,177.929993,177.929993,7549400
25/06/2021,178.830002,179.089996,177.490005,178.350006,178.350006,7431800
28/06/2021,178.5,178.660004,174.990005,176.570007,176.570007,9881400
29/06/2021,176.639999,177.020004,173.800003,173.929993,173.929993,13498300
30/06/2021,173.889999,175.979996,173.339996,175.770004,175.770004,7481900
01/07/2021,175.350006,177.600006,174.600006,177.259995,177.259995,5887100
02/07/2021,177.860001,178.360001,174.619995,177.110001,177.110001,11099300
06/07/2021,176.759995,177,172.220001,173.690002,173.690002,11557900
07/07/2021,172.860001,174.320007,171.990005,172.820007,172.820007,6757300
08/07/2021,170.179993,173.75,169.809998,172.800003,172.800003,6960100
09/07/2021,174.699997,177.520004,173.929993,177.039993,177.039993,7873300
12/07/2021,177.710007,184.990005,177.369995,184.380005,184.380005,21835500
13/07/2021,184.089996,185.669998,181.839996,183.649994,183.649994,12534600
14/07/2021,185.199997,186.289993,182.080002,183.419998,183.419998,8787300
15/07/2021,183.449997,185.419998,183.050003,184.149994,184.149994,7867000
16/07/2021,184.940002,185.289993,178.919998,179.309998,179.309998,8348800
19/07/2021,175.710007,176.479996,172.160004,172.949997,172.949997,14651800
20/07/2021,173.699997,177.509995,172.869995,176.75,176.75,8372400
21/07/2021,176.5,177.899994,175.320007,176.889999,176.889999,6302200
22/07/2021,176.699997,176.720001,173.899994,175.130005,175.130005,5713700
23/07/2021,175.660004,176.5,174.029999,176.139999,176.139999,5126300
26/07/2021,175.619995,178.779999,175.339996,178.740005,178.740005,5641000
27/07/2021,178.25,179.559998,176.570007,179.5,179.5,6684100
28/07/2021,179.690002,180.350006,177.550003,179.100006,179.100006,5926900
29/07/2021,179.809998,181.419998,178.270004,178.350006,178.350006,6209100
30/07/2021,177.529999,179.199997,175.139999,176.020004,176.020004,6813400
02/08/2021,177.220001,178.820007,175.309998,175.550003,175.550003,5847200
03/08/2021,176.020004,176.130005,170.919998,172.990005,172.990005,9931300
04/08/2021,172.5,173.25,171.339996,172.580002,172.580002,5665800
05/08/2021,172.490005,177.119995,172.490005,176.710007,176.710007,8864200
06/08/2021,177.429993,178.809998,176.630005,177.130005,177.130005,5505200
09/08/2021,177,177.309998,175.059998,176.720001,176.720001,5339000
10/08/2021,176.25,177.399994,175.580002,177.070007,177.070007,5185000
11/08/2021,177.360001,178.490005,176.509995,178.089996,178.089996,5359900
12/08/2021,178.089996,179.720001,176.449997,179.289993,179.289993,11081300
13/08/2021,186.289993,187.580002,180.880005,181.080002,181.080002,32504600
16/08/2021,180.509995,180.589996,176.509995,179.089996,179.089996,8746700
17/08/2021,177.149994,178.449997,174.919998,175.830002,175.830002,8534500
18/08/2021,175.899994,176.789993,174.5,174.740005,174.740005,7063500
19/08/2021,174,174.679993,172.559998,173.25,173.25,8478600
20/08/2021,173,175.210007,172.649994,175.119995,175.119995,6239600
23/08/2021,177.080002,178.309998,175.910004,177.660004,177.660004,7395900
24/08/2021,177.919998,180.080002,177.759995,178.470001,178.470001,5886900
25/08/2021,178.160004,178.589996,176.880005,178.309998,178.309998,4842100
26/08/2021,178.339996,178.940002,176.339996,176.559998,176.559998,4563000
27/08/2021,176.279999,180.539993,176.279999,180.139999,180.139999,8697000
30/08/2021,180.5,181.389999,178.869995,179.979996,179.979996,6421300
31/08/2021,179.25,182.979996,178.529999,181.300003,181.300003,8620000
01/09/2021,181.960007,184.210007,181.779999,183.479996,183.479996,7302800
02/09/2021,184.160004,185.300003,181.550003,181.860001,181.860001,6492600
03/09/2021,181.820007,181.820007,179.130005,181,181,6847400
07/09/2021,181.020004,185.550003,180.050003,184.339996,184.339996,10702900
08/09/2021,184.339996,187.460007,183.919998,185.149994,185.149994,8634000
09/09/2021,185.149994,187.580002,184.570007,185.910004,185.910004,7190700
10/09/2021,186.360001,187.100006,184.009995,184.119995,184.119995,5572200
13/09/2021,185.119995,185.800003,183.5,184.979996,184.979996,6818200
14/09/2021,184.960007,185.130005,182.149994,182.399994,182.399994,6185900
15/09/2021,182.059998,184.660004,181.100006,184.410004,184.410004,5933400
16/09/2021,183.970001,184.639999,182.119995,183.339996,183.339996,5678200
17/09/2021,182.910004,185.899994,182.729996,183.470001,183.470001,10035100
20/09/2021,179.740005,180.880005,176.550003,178.610001,178.610001,8056600
21/09/2021,180.320007,182.229996,169.029999,171.169998,171.169998,23216000
22/09/2021,172.940002,175.339996,171.660004,173.649994,173.649994,14214500
23/09/2021,174.940002,177.190002,174.369995,176.25,176.25,8052900
24/09/2021,175.300003,176.699997,175.080002,176,176,5712800
27/09/2021,176.630005,179.449997,175.960007,178.259995,178.259995,7755000
28/09/2021,177.75,178,173.860001,174.520004,174.520004,9133100
29/09/2021,174.25,174.960007,172.589996,172.679993,172.679993,6240800
30/09/2021,173.100006,173.679993,169.100006,169.169998,169.169998,13978000
01/10/2021,172.279999,177.320007,171.970001,176.009995,176.009995,12165000
04/10/2021,175.559998,175.960007,172.669998,173.460007,173.460007,7200600
05/10/2021,173.830002,176.240005,173.610001,174.610001,174.610001,6798200
06/10/2021,173,175.710007,171.550003,175.479996,175.479996,6005200
07/10/2021,177.699997,179.630005,177.330002,177.710007,177.710007,7780000
08/10/2021,177.929993,178.600006,176.399994,176.740005,176.740005,4132200
11/10/2021,176.020004,176.520004,173.479996,173.520004,173.520004,8046300
12/10/2021,173.619995,174.490005,172.550003,173.130005,173.130005,5188400
13/10/2021,173.630005,173.699997,170.940002,172.960007,172.960007,8914700
14/10/2021,174.070007,176.020004,174,174.410004,174.410004,7450200
15/10/2021,175.690002,178.889999,174.100006,176.460007,176.460007,13943900
18/10/2021,172.360001,173.339996,169.800003,171.139999,171.139999,20494800
19/10/2021,171.440002,171.580002,170.179993,171.179993,171.179993,9669500
20/10/2021,170.970001,171.020004,169.880005,170.550003,170.550003,9737600
21/10/2021,170.199997,172.5,170.100006,171.339996,171.339996,7509000
22/10/2021,170.570007,170.800003,168.600006,169.419998,169.419998,7854300
25/10/2021,169.899994,172.570007,169.029999,172.009995,172.009995,9798700
26/10/2021,172.949997,173.119995,170.710007,172.039993,172.039993,5850200
27/10/2021,171.770004,172.039993,169.429993,169.550003,169.550003,7054700
28/10/2021,169.479996,170.350006,168.600006,169.679993,169.679993,7884500
29/10/2021,169.020004,170.460007,168.149994,169.070007,169.070007,7598800
01/11/2021,169.210007,171.25,169.089996,170.190002,170.190002,8182900
02/11/2021,170.029999,170.850006,168.979996,169.830002,169.830002,6777200
03/11/2021,169.699997,170.190002,168.369995,170.080002,170.080002,6829300
04/11/2021,170.029999,170.419998,168.669998,170.279999,170.279999,7505500
05/11/2021,173.5,176.990005,172.330002,175.630005,175.630005,16859200
08/11/2021,178.690002,179.25,176.100006,176.869995,176.869995,10584600
09/11/2021,176.949997,177.119995,173.210007,175.110001,175.110001,7293300
10/11/2021,174.690002,176.869995,173.869995,174.449997,174.449997,11045800
11/11/2021,162.889999,163.960007,158.330002,162.110001,162.110001,62366500
12/11/2021,163.520004,163.610001,158.929993,159.630005,159.630005,25638400
15/11/2021,160.089996,160.720001,157.660004,158.429993,158.429993,21285300
16/11/2021,159.059998,160.240005,158.550003,158.830002,158.830002,15516200
17/11/2021,158.729996,158.889999,156.75,157.330002,157.330002,14695500
18/11/2021,157.089996,157.300003,153.710007,155.580002,155.580002,14487700
19/11/2021,155.020004,155.210007,152.770004,154,154,16776500
22/11/2021,153.229996,155.820007,152.570007,154.160004,154.160004,12790400
23/11/2021,153.839996,154.25,150.190002,151.029999,151.029999,17382900
24/11/2021,150.690002,151.410004,148.800003,151.339996,151.339996,14123700
26/11/2021,146.800003,148.850006,145.850006,148.110001,148.110001,12027700
29/11/2021,148.809998,149.300003,144.25,147.809998,147.809998,21231300
30/11/2021,146.720001,147.279999,143.110001,144.899994,144.899994,26011100
01/12/2021,146.699997,148.369995,142.039993,142.149994,142.149994,16469000
02/12/2021,142.839996,147.649994,142.770004,147.199997,147.199997,18177700
03/12/2021,147.809998,148.320007,144.320007,146.220001,146.220001,14975600
06/12/2021,147.279999,150.740005,146.669998,150.369995,150.369995,14333900
07/12/2021,151.839996,152.759995,149.720001,150.809998,150.809998,14661100
08/12/2021,150.910004,153.660004,150.559998,153.339996,153.339996,12886300
09/12/2021,152.270004,154.289993,151.699997,152.940002,152.940002,11862300
10/12/2021,153.580002,154.660004,151.449997,152.710007,152.710007,10247900
13/12/2021,152.119995,152.5,149.289993,150.429993,150.429993,10195800
14/12/2021,149.259995,151.619995,148.520004,149.100006,149.100006,10872000
15/12/2021,148.759995,150.919998,147.350006,150.399994,150.399994,12231500
16/12/2021,151.350006,152.059998,148.580002,148.75,148.75,11145600
17/12/2021,148.509995,149.839996,146.570007,148.759995,148.759995,13785000
20/12/2021,146.979996,147.729996,145.080002,146.470001,146.470001,11201900
21/12/2021,147.559998,151.429993,147.389999,151.050003,151.050003,10781400
22/12/2021,150.419998,152.199997,149.869995,151.880005,151.880005,7820400
23/12/2021,152.320007,154.190002,151.929993,153.630005,153.630005,6572400
27/12/2021,152.880005,154.020004,151.399994,152.800003,152.800003,7762000
28/12/2021,152.619995,156.5,152.410004,155.199997,155.199997,12198700
29/12/2021,154.559998,155.919998,154.179993,154.869995,154.869995,8737000
30/12/2021,155.710007,157.070007,155.509995,155.929993,155.929993,7228400
31/12/2021,155.869995,156.570007,154.740005,154.889999,154.889999,6410200
03/01/2022,155.830002,157.559998,155.360001,156.759995,156.759995,10222800
04/01/2022,158.589996,160.320007,155.550003,155.729996,155.729996,16582000
05/01/2022,156.520004,159.380005,155.100006,155.190002,155.190002,12272100
06/01/2022,156.240005,157.770004,153.679993,156.899994,156.899994,11095300
07/01/2022,156.899994,159.300003,156.289993,157.830002,157.830002,9554600
10/01/2022,157.979996,158.270004,154.649994,156.600006,156.600006,8672900
11/01/2022,156.619995,158.220001,155.949997,157.889999,157.889999,8042600
12/01/2022,158.5,158.990005,156.330002,157.800003,157.800003,6995600
13/01/2022,157.699997,158.529999,155.169998,155.440002,155.440002,9680600
14/01/2022,152.350006,152.619995,148.419998,151.940002,151.940002,16832000
18/01/2022,151.110001,153.130005,149.830002,152.270004,152.270004,10419500
19/01/2022,150.839996,152.860001,149.960007,150.110001,150.110001,10413200
20/01/2022,150.910004,152.660004,147.149994,147.619995,147.619995,11760400
21/01/2022,141.229996,141.869995,136.630005,137.380005,137.380005,34491800
24/01/2022,134.820007,137.679993,129.259995,137.460007,137.460007,31419500
25/01/2022,135.289993,137.75,132.380005,136.509995,136.509995,14694400
26/01/2022,137.710007,138.199997,132.259995,133.600006,133.600006,14569900
27/01/2022,135.070007,137.910004,134.020004,135.419998,135.419998,11913900
28/01/2022,135.210007,138.690002,133.559998,138.630005,138.630005,10011700
31/01/2022,138.860001,143.149994,138.470001,142.970001,142.970001,10185500
01/02/2022,143.020004,144.690002,142.25,144.490005,144.490005,8573300
02/02/2022,144.190002,144.589996,141.380005,142.619995,142.619995,9529900
03/02/2022,140,142.039993,139.25,140.029999,140.029999,9820600
04/02/2022,140.039993,143.190002,139.529999,142.020004,142.020004,8061100
07/02/2022,143.389999,144.089996,141.610001,142.509995,142.509995,10937500
08/02/2022,141.789993,142.889999,140.740005,142.479996,142.479996,9231700
09/02/2022,144.369995,147.350006,143.25,147.229996,147.229996,22877400
10/02/2022,156.020004,157.5,151.110001,152.160004,152.160004,42500300
11/02/2022,153.539993,154.690002,148.559998,149.470001,149.470001,17975200
14/02/2022,149.369995,153.729996,149.210007,150.850006,150.850006,14694700
15/02/2022,153.539993,154.850006,152.509995,154.720001,154.720001,12726000
16/02/2022,154.979996,156.729996,153.75,156.350006,156.350006,10656400
17/02/2022,154.690002,155.360001,152.610001,152.949997,152.949997,8110300
18/02/2022,152.910004,153.679993,150.050003,151.360001,151.360001,10785500
22/02/2022,150.190002,150.789993,147.610001,148.089996,148.089996,12227200
23/02/2022,149.5,149.740005,145.5,145.869995,145.869995,9300700
24/02/2022,140,149.570007,140,149.399994,149.399994,12475500
25/02/2022,149.559998,150.279999,147.220001,149.529999,149.529999,10149500
28/02/2022,147.830002,149.479996,146.460007,148.460007,148.460007,10834700
01/03/2022,147.860001,148.149994,143.779999,145.699997,145.699997,8944000
02/03/2022,146.309998,148.470001,145.919998,147.339996,147.339996,7851000
03/03/2022,147.309998,148.649994,144.449997,145.570007,145.570007,8048400
04/03/2022,144.009995,144.259995,139.550003,140.720001,140.720001,12913000
07/03/2022,140.279999,140.889999,133.440002,133.5,133.5,14549700
08/03/2022,133.020004,135.490005,129.289993,131.75,131.75,16552000
09/03/2022,135.490005,135.5,133.360001,133.649994,133.649994,14673100
10/03/2022,132.360001,134.199997,131.619995,133.639999,133.639999,8447200
11/03/2022,135.080002,136.160004,131.570007,131.75,131.75,7058400
14/03/2022,130.979996,133.070007,128.380005,129.029999,129.029999,9971500
15/03/2022,129.740005,134.559998,129.509995,134.199997,134.199997,9834800
16/03/2022,135.649994,138.979996,134.940002,138.139999,138.139999,10638700
17/03/2022,137.440002,139.470001,136.559998,139.470001,139.470001,6816000
18/03/2022,139.550003,140.729996,138.300003,140.300003,140.300003,11308800
21/03/2022,138.899994,139.300003,136.880005,138.619995,138.619995,9090300
22/03/2022,139.059998,142.190002,138.899994,140.110001,140.110001,8511600
23/03/2022,139.070007,139.759995,137.539993,137.639999,137.639999,8761300
24/03/2022,138.580002,139.270004,137.410004,138.960007,138.960007,5858800
25/03/2022,139.279999,140.380005,138.119995,139.139999,139.139999,5949400
28/03/2022,138.880005,139.630005,136.279999,138.720001,138.720001,8456100
29/03/2022,140.960007,144.460007,140.960007,142.380005,142.380005,11280700
30/03/2022,141.309998,143.270004,140.080002,140.960007,140.960007,7922400
31/03/2022,140.139999,140.880005,137.110001,137.160004,137.160004,12306500
01/04/2022,137.339996,138.100006,135.529999,137,137,10341000
04/04/2022,136.970001,139.259995,136.889999,138.580002,138.580002,8174600
05/04/2022,137.740005,139.199997,135.130005,135.619995,135.619995,8694100
06/04/2022,133.75,133.929993,130.809998,132.570007,132.570007,11679700
07/04/2022,133.009995,133.210007,130.020004,131.869995,131.869995,9858700
08/04/2022,132,133.119995,130.630005,131.869995,131.869995,6702000
11/04/2022,130.039993,132.429993,130.039993,130.649994,130.649994,9915300
12/04/2022,131.809998,133.210007,130.149994,130.839996,130.839996,7885600
13/04/2022,131.050003,132.889999,130.75,132.350006,132.350006,7694500
14/04/2022,132.809998,133.589996,130.350006,130.470001,130.470001,7283500
18/04/2022,130.070007,130.220001,126.82,127.769997,127.769997,10571000
19/04/2022,128.089996,133.190002,127.790001,131.899994,131.899994,12767200
20/04/2022,126.050003,127.349998,124.110001,124.57,124.57,36465700
21/04/2022,125.540001,126.449997,121.279999,121.660004,121.660004,18688600
22/04/2022,120.010002,121.889999,118.150002,118.269997,118.269997,19472800
25/04/2022,117.660004,120.330002,116.75,119.949997,119.949997,16491000
26/04/2022,119.150002,119.150002,115.639999,115.769997,115.769997,16116000
27/04/2022,115.43,116.900002,113.389999,115.209999,115.209999,15553000
28/04/2022,115.220001,116,112.690002,115.290001,115.290001,23192100
29/04/2022,115.199997,115.989998,111.360001,111.629997,111.629997,16907000
02/05/2022,111.709999,113.660004,111.010002,113.5,113.5,14300700
03/05/2022,114.050003,114.830002,112.690002,113.550003,113.550003,11149500
04/05/2022,113.370003,116.440002,111.830002,116.190002,116.190002,11488300
05/05/2022,114.739998,115.269997,111.480003,112.610001,112.610001,12720200
06/05/2022,111.769997,112.089996,108.300003,110.290001,110.290001,12525200
09/05/2022,108.110001,110.739998,106.480003,106.980003,106.980003,17941600
10/05/2022,109.839996,110.699997,106.139999,107.68,107.68,15657700
11/05/2022,107.900002,110.07,104.790001,105.209999,105.209999,26933300
12/05/2022,102.900002,105,99.470001,104.309998,104.309998,36298800
13/05/2022,105.360001,107.690002,105.309998,107.330002,107.330002,16782600
16/05/2022,107.459999,107.620003,104.849998,105.18,105.18,11993600
17/05/2022,107.730003,108.790001,106.300003,108.639999,108.639999,11847600
18/05/2022,107.379997,107.660004,103.879997,104.300003,104.300003,11794000
19/05/2022,103.43,105.300003,102.959999,103.139999,103.139999,11285000
20/05/2022,104.489998,104.800003,100.050003,102.419998,102.419998,15650400
23/05/2022,103.760002,106.029999,101.559998,105.830002,105.830002,14402400
24/05/2022,103.709999,103.839996,100.129997,101.589996,101.589996,13970200
25/05/2022,101.43,103.809998,101.160004,103.260002,103.260002,11026600
26/05/2022,104.220001,106.129997,103.959999,105.610001,105.610001,11297800
27/05/2022,106.889999,109.370003,106.529999,109.32,109.32,13671300
31/05/2022,110,111.239998,107.910004,110.440002,110.440002,20274600
01/06/2022,112.010002,112.849998,108.269997,109.190002,109.190002,11829700
02/06/2022,109.43,110.949997,107.910004,110.870003,110.870003,8829900
03/06/2022,109.169998,109.849998,107.919998,108.669998,108.669998,6767600
06/06/2022,109.75,110.190002,107.650002,107.830002,107.830002,7575900
07/06/2022,106.790001,107.919998,106,107.790001,107.790001,7279100
08/06/2022,107.43,109.360001,106.959999,107.339996,107.339996,7019500
09/06/2022,106.529999,107.059998,103.25,103.300003,103.300003,8261200
10/06/2022,101.43,102.120003,99.379997,99.400002,99.400002,15369700
13/06/2022,97.610001,97.610001,94.830002,95.709999,95.709999,15239700
14/06/2022,96.269997,96.269997,93.099998,94.220001,94.220001,12443700
15/06/2022,94.610001,97.300003,94.089996,95.879997,95.879997,11751600
16/06/2022,94.010002,95.379997,93.410004,94.279999,94.279999,15298500
17/06/2022,94.010002,95.970001,93.470001,94.339996,94.339996,15403800
21/06/2022,94.900002,95.449997,93.269997,93.290001,93.290001,16649800
